Season ID,Player,Mat,Inns,Overs,Mdns,Runs,Wkts,BBI,Ave,Econ,SR,4,5,Ct,St,player_id
13840,Shivam Mavi,8,8,26,2,212,9,2/15,23.55,8.15,17.3,0,0,4,0,1079848
12741,Arshdeep Singh,8,8,24.5,1,218,9,3/23,24.22,8.77,16.5,0,0,2,0,1125976
13533,Arshdeep Singh,8,8,24.5,1,218,9,3/23,24.22,8.77,16.5,0,0,2,0,1125976
13840,Arshdeep Singh,8,8,24.5,1,218,9,3/23,24.22,8.77,16.5,0,0,2,0,1125976
12741,SS Cottrell,6,6,20,1,176,6,2/17,29.33,8.8,20,0,0,0,0,495551
13533,SS Cottrell,6,6,20,1,176,6,2/17,29.33,8.8,20,0,0,0,0,495551
13840,SS Cottrell,6,6,20,1,176,6,2/17,29.33,8.8,20,0,0,0,0,495551
12741,Ravi Bishnoi,14,14,51,1,376,12,3/29,31.33,7.37,25.5,0,0,2,0,1175441
13533,Ravi Bishnoi,14,14,51,1,376,12,3/29,31.33,7.37,25.5,0,0,2,0,1175441
13840,Ravi Bishnoi,14,14,51,1,376,12,3/29,31.33,7.37,25.5,0,0,2,0,1175441
12741,Washington Sundar,15,15,50,1,298,8,2/16,37.25,5.96,37.5,0,0,0,0,719715
13533,Washington Sundar,15,15,50,1,298,8,2/16,37.25,5.96,37.5,0,0,0,0,719715
13840,Washington Sundar,15,15,50,1,298,8,2/16,37.25,5.96,37.5,0,0,0,0,719715
12741,Mohammed Siraj,9,9,27.1,2,236,11,3/8,21.45,8.68,14.8,0,0,4,0,940973
13533,Mohammed Siraj,9,9,27.1,2,236,11,3/8,21.45,8.68,14.8,0,0,4,0,940973
13840,Mohammed Siraj,9,9,27.1,2,236,11,3/8,21.45,8.68,14.8,0,0,4,0,940973
12741,NA Saini,13,13,45.4,1,379,6,2/25,63.16,8.29,45.6,0,0,2,0,700167
13533,NA Saini,13,13,45.4,1,379,6,2/25,63.16,8.29,45.6,0,0,2,0,700167
13840,NA Saini,13,13,45.4,1,379,6,2/25,63.16,8.29,45.6,0,0,2,0,700167
12741,DL Chahar,14,14,52,2,396,12,2/18,33,7.61,26,0,0,3,0,447261
13533,DL Chahar,14,14,52,2,396,12,2/18,33,7.61,26,0,0,3,0,447261
13840,DL Chahar,14,14,52,2,396,12,2/18,33,7.61,26,0,0,3,0,447261
12741,A Mishra,11,11,40,0,270,11,3/17,24.54,6.75,21.8,0,0,1,0,31107
13533,A Mishra,3,3,10,0,72,3,2/35,24,7.2,20,0,0,1,0,31107
13533,R Ashwin,15,15,51,0,391,13,3/29,30.07,7.66,23.5,0,0,2,0,26421
13840,R Ashwin,6,6,21.5,0,169,1,1/47,169,7.74,131,0,0,0,0,26421
12741,CH Morris,9,9,33,0,306,13,3/22,23.53,9.27,15.2,0,0,4,0,439952
13533,MM Sharma,1,1,4,0,45,1,1/45,45,11.25,24,0,0,0,0,537119
13840,Avesh Khan,9,9,34,0,258,14,3/32,18.42,7.58,14.5,0,0,0,0,694211
12741,TA Boult,5,5,19,0,163,5,2/27,32.6,8.57,22.8,0,0,2,0,277912
12741,S Lamichhane,6,6,23,0,210,8,3/40,26.25,9.13,17.2,0,0,2,0,960361
13840,K Rabada,8,8,30,0,265,11,3/36,24.09,8.83,16.3,0,0,5,0,550215
13533,A Nortje,16,16,61,0,512,22,3/33,23.27,8.39,16.6,0,0,4,0,481979
13840,A Nortje,1,1,4,0,12,2,2/12,6,3,12,0,0,0,0,481979
12741,AR Patel,14,14,51,0,364,10,2/22,36.4,7.13,30.6,0,0,9,0,554691
13533,AR Patel,15,15,51,0,327,9,2/18,36.33,6.41,34,0,0,6,0,554691
13840,AR Patel,5,5,20,0,133,8,2/21,16.62,6.65,15,0,0,1,0,554691
12741,HV Patel,2,2,8,0,77,2,2/40,38.5,9.62,24,0,0,0,0,390481
13533,HV Patel,5,5,15,0,134,3,2/34,44.66,8.93,30,0,0,1,0,390481
12741,KMA Paul,8,8,27.1,0,237,9,3/17,26.33,8.72,18.1,0,0,5,0,677081
12741,SE Rutherford,7,6,6.5,0,59,1,1/6,59,8.63,41,0,0,5,0,914541
12741,R Tewatia,5,3,6.2,0,42,2,1/10,21,6.63,19,0,0,6,0,423838
13533,MP Stoinis,17,13,29.4,0,283,13,3/26,21.76,9.53,13.6,0,0,3,0,325012
13840,MP Stoinis,9,8,11.1,0,117,2,1/7,58.5,10.47,33.5,0,0,2,0,325012
12741,J Suchith,1,1,4,0,28,2,2/28,14,7,12,0,0,0,0,527663
13840,TK Curran,2,2,7.4,0,75,1,1/40,75,9.78,46,0,0,0,0,550235
13840,CR Woakes,3,3,11,0,82,5,2/18,16.4,7.45,13.2,0,0,0,0,247235
13533,JO Holder,7,7,28,0,233,14,3/25,16.64,8.32,12,0,0,0,0,391485
13840,JO Holder,2,2,7.5,0,63,3,3/30,21,8.04,15.6,0,0,0,0,391485
12741,V Shankar,15,5,8,0,70,1,1/11,70,8.75,48,0,0,10,0,477021
13533,V Shankar,7,5,13.1,0,82,4,1/11,20.5,6.22,19.7,0,0,1,0,477021
13840,V Shankar,7,5,11,0,100,3,2/19,33.33,9.09,22,0,0,3,0,477021
12741,S Kaul,7,7,27,0,242,6,2/34,40.33,8.96,27,0,0,1,0,326017
13533,S Kaul,1,1,4,0,64,2,2/64,32,16,12,0,0,0,0,326017
13840,S Kaul,3,3,11.4,0,90,3,2/31,30,7.71,23.3,0,0,0,0,326017
12741,Abhishek Sharma,3,2,2,0,21,1,1/10,21,10.5,12,0,0,1,0,1070183
13533,Abhishek Sharma,8,6,10,0,91,2,1/15,45.5,9.1,30,0,0,1,0,1070183
13840,Abhishek Sharma,3,3,6,0,43,2,2/24,21.5,7.16,18,0,0,1,0,1070183
12741,S Nadeem,3,3,9,0,90,2,1/24,45,10,27,0,0,0,0,31872
13533,S Nadeem,7,7,22,0,178,5,2/19,35.6,8.09,26.4,0,0,1,0,31872
13840,S Nadeem,1,1,4,0,36,1,1/36,36,9,24,0,0,1,0,31872
13533,Basil Thampi,1,1,4,0,46,1,1/46,46,11.5,24,0,0,0,0,732291
13840,Mujeeb Ur Rahman,1,1,4,0,29,2,2/29,14.5,7.25,12,0,0,0,0,974109
13840,T Natarajan,2,2,8,0,69,2,1/32,34.5,8.62,24,0,0,0,0,802575
12741,Sandeep Sharma,11,11,42.4,0,352,12,3/19,29.33,8.25,21.3,0,0,1,0,438362
13533,Sandeep Sharma,13,13,52,0,374,14,3/34,26.71,7.19,22.2,0,0,0,0,438362
13840,Sandeep Sharma,4,4,13.3,0,135,1,1/50,135,10,81,0,0,0,0,438362
12741,Shakib Al Hasan,3,3,10.5,0,95,2,1/26,47.5,8.76,32.5,0,0,0,0,56143
13533,B Kumar,4,4,14.1,0,99,3,2/25,33,6.98,28.3,0,0,0,0,326016
13840,B Kumar,6,6,22,0,194,3,1/16,64.66,8.81,44,0,0,0,0,326016
12741,DJ Hooda,11,2,2,0,21,1,1/13,21,10.5,12,0,0,10,0,497121
13533,Abdul Samad,12,3,7,0,96,1,1/41,96,13.71,42,0,0,5,0,1175485
12741,KK Ahmed,9,9,34.5,0,287,19,3/30,15.1,8.23,11,0,0,0,0,942645
13533,KK Ahmed,7,7,25.4,0,242,8,2/24,30.25,9.42,19.2,0,0,1,0,942645
13840,KK Ahmed,6,6,24,0,197,5,3/21,39.4,8.2,28.8,0,0,0,0,942645
13840,Mohammad Nabi,2,2,5,0,53,2,2/32,26.5,10.6,15,0,0,0,0,25913
13840,Rashid Khan,8,8,32,0,198,11,3/36,18,6.18,17.4,0,0,2,0,793463
12741,R Tewatia,14,14,46,0,326,10,3/25,32.6,7.08,27.6,0,0,9,0,423838
13533,R Tewatia,14,14,46,0,326,10,3/25,32.6,7.08,27.6,0,0,9,0,423838
13840,R Tewatia,14,14,46,0,326,10,3/25,32.6,7.08,27.6,0,0,9,0,423838
12741,JD Unadkat,7,7,23,0,228,4,2/32,57,9.91,34.5,0,0,1,0,390484
13533,JD Unadkat,7,7,23,0,228,4,2/32,57,9.91,34.5,0,0,1,0,390484
13840,JD Unadkat,7,7,23,0,228,4,2/32,57,9.91,34.5,0,0,1,0,390484
12741,AS Rajpoot,6,6,17,0,199,2,1/39,99.5,11.7,51,0,0,0,0,591650
13533,AS Rajpoot,6,6,17,0,199,2,1/39,99.5,11.7,51,0,0,0,0,591650
13840,AS Rajpoot,6,6,17,0,199,2,1/39,99.5,11.7,51,0,0,0,0,591650
12741,AJ Tye,1,1,4,0,50,1,1/50,50,12.5,24,0,0,0,0,459508
13533,AJ Tye,1,1,4,0,50,1,1/50,50,12.5,24,0,0,0,0,459508
13840,AJ Tye,1,1,4,0,50,1,1/50,50,12.5,24,0,0,0,0,459508
12741,TK Curran,5,5,18.1,0,208,3,1/37,69.33,11.44,36.3,0,0,1,0,550235
13533,TK Curran,5,5,18.1,0,208,3,1/37,69.33,11.44,36.3,0,0,1,0,550235
13840,TK Curran,5,5,18.1,0,208,3,1/37,69.33,11.44,36.3,0,0,1,0,550235
12741,S Gopal,14,14,50,0,427,10,2/28,42.7,8.54,30,0,0,2,0,344580
13533,S Gopal,14,14,50,0,427,10,2/28,42.7,8.54,30,0,0,2,0,344580
13840,S Gopal,14,14,50,0,427,10,2/28,42.7,8.54,30,0,0,2,0,344580
12741,JC Archer,14,14,55.4,0,365,20,3/19,18.25,6.55,16.7,0,0,5,0,669855
13533,JC Archer,14,14,55.4,0,365,20,3/19,18.25,6.55,16.7,0,0,5,0,669855
13840,JC Archer,14,14,55.4,0,365,20,3/19,18.25,6.55,16.7,0,0,5,0,669855
12741,BA Stokes,8,6,15,0,154,2,2/32,77,10.26,45,0,0,6,0,311158
13533,BA Stokes,8,6,15,0,154,2,2/32,77,10.26,45,0,0,6,0,311158
13840,BA Stokes,8,6,15,0,154,2,2/32,77,10.26,45,0,0,6,0,311158
12741,Kartik Tyagi,10,10,38.1,0,367,9,2/36,40.77,9.61,25.4,0,0,2,0,1122918
13533,Kartik Tyagi,10,10,38.1,0,367,9,2/36,40.77,9.61,25.4,0,0,2,0,1122918
13840,Kartik Tyagi,10,10,38.1,0,367,9,2/36,40.77,9.61,25.4,0,0,2,0,1122918
12741,AD Russell,10,7,18,0,175,6,2/29,29.16,9.72,18,0,0,2,0,276298
13533,AD Russell,10,7,18,0,175,6,2/29,29.16,9.72,18,0,0,2,0,276298
13840,AD Russell,10,7,18,0,175,6,2/29,29.16,9.72,18,0,0,2,0,276298
12741,CV Varun,13,13,52,0,356,17,5/20,20.94,6.84,18.3,0,1,3,0,1108375
13533,CV Varun,13,13,52,0,356,17,5/20,20.94,6.84,18.3,0,1,3,0,1108375
13840,CV Varun,13,13,52,0,356,17,5/20,20.94,6.84,18.3,0,1,3,0,1108375
12741,LH Ferguson,5,5,19.5,0,148,6,3/15,24.66,7.46,19.8,0,0,0,0,493773
13533,LH Ferguson,5,5,19.5,0,148,6,3/15,24.66,7.46,19.8,0,0,0,0,493773
13840,LH Ferguson,5,5,19.5,0,148,6,3/15,24.66,7.46,19.8,0,0,0,0,493773
12741,Kuldeep Yadav,5,4,12,0,92,1,1/20,92,7.66,72,0,0,0,0,559235
13533,Kuldeep Yadav,5,4,12,0,92,1,1/20,92,7.66,72,0,0,0,0,559235
13840,Kuldeep Yadav,5,4,12,0,92,1,1/20,92,7.66,72,0,0,0,0,559235
12741,KL Nagarkoti,10,9,26,0,231,5,2/13,46.2,8.88,31.2,0,0,4,0,1070188
13533,KL Nagarkoti,10,9,26,0,231,5,2/13,46.2,8.88,31.2,0,0,4,0,1070188
13840,KL Nagarkoti,10,9,26,0,231,5,2/13,46.2,8.88,31.2,0,0,4,0,1070188
12741,SP Narine,10,10,38,0,302,5,2/28,60.4,7.94,45.6,0,0,2,0,230558
13533,SP Narine,10,10,38,0,302,5,2/28,60.4,7.94,45.6,0,0,2,0,230558
13840,SP Narine,10,10,38,0,302,5,2/28,60.4,7.94,45.6,0,0,2,0,230558
12741,M Prasidh Krishna,6,6,17.3,0,164,4,3/29,41,9.37,26.2,0,0,1,0,917159
13533,M Prasidh Krishna,6,6,17.3,0,164,4,3/29,41,9.37,26.2,0,0,1,0,917159
13840,M Prasidh Krishna,6,6,17.3,0,164,4,3/29,41,9.37,26.2,0,0,1,0,917159
12741,M Ashwin,9,9,31.3,0,235,10,3/21,23.5,7.46,18.9,0,0,4,0,528067
13533,M Ashwin,9,9,31.3,0,235,10,3/21,23.5,7.46,18.9,0,0,4,0,528067
13840,M Ashwin,9,9,31.3,0,235,10,3/21,23.5,7.46,18.9,0,0,4,0,528067
